series,reporting_date,n_returned,n_retained,n_chargeoff,n_other,scheduled_returned,realized_returned,excess_fees_returned,cum_n_returned,cum_n_retained,cum_n_chargeoff,cum_n_other,cum_scheduled_returned,cum_realized_returned,cum_excess_fees_returned,initial_pool_balance
Ford Credit Auto Lease Trust 2020-B,2022-12-31,443.0,1687.0,6.0,88.0,10080440.25,3589267.37,36047.64,8326.0,39647.0,357.0,1637.0,155200634.72,215599219.87,690359.25,2005473454.2799983
Ford Credit Auto Lease Trust 2021-A,2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1989512867.2700148
Ford Credit Auto Lease Trust 2021-A,2021-01-31,20.0,148.0,2.0,0.0,327686.8,469911.88999999996,187.14,20.0,148.0,2.0,0.0,327686.8,469911.88999999996,187.14,1989512867.2700148
Ford Credit Auto Lease Trust 2021-A,2021-02-28,19.0,191.0,8.0,0.0,272506.8,361472.93000000005,834.6,39.0,339.0,10.0,0.0,600193.6,831384.8200000001,1021.74,1989512867.2700148
Ford Credit Auto Lease Trust 2021-A,2021-03-31,47.0,362.0,8.0,0.0,744375.75,1105740.6500000001,0.0,86.0,701.0,18.0,0.0,1344569.35,1937125.4700000002,1021.74,1989512867.2700148
Ford Credit Auto Lease Trust 2021-A,2021-04-30,40.0,537.0,14.0,1.0,597267.0,922898.25,1318.8,126.0,1238.0,32.0,1.0,1941836.35,2860023.72,2340.54,1989512867.2700148
Ford Credit Auto Lease Trust 2021-A,2021-05-31,46.0,651.0,13.0,2.0,692268.05,1093095.1600000001,5050.29,172.0,1889.0,45.0,3.0,2634104.4,3953118.8800000004,7390.83,1989512867.2700148
Ford Credit Auto Lease Trust 2021-A,2021-06-30,46.0,780.0,9.0,0.0,657090.8,1132517.46,3995.74,218.0,2669.0,54.0,3.0,3291195.2,5085636.34,11386.57,1989512867.2700148
Ford Credit Auto Lease Trust 2021-A,2021-07-31,42.0,729.0,10.0,0.0,609042.7,1057073.3900000001,7747.08,260.0,3398.0,64.0,3.0,3900237.9,6142709.73,19133.65,1989512867.2700148
Ford Credit Auto Lease Trust 2021-A,2021-08-31,90.0,811.0,12.0,1.0,1429779.65,2354033.9400000004,5647.27,350.0,4209.0,76.0,4.0,5330017.55,8496743.670000002,24780.92,1989512867.2700148
Ford Credit Auto Lease Trust 2021-A,2021-09-30,167.0,1006.0,11.0,2.0,2684116.5,4545776.39,13174.939999999999,517.0,5215.0,87.0,6.0,8014134.05,13042520.06,37955.86,1989512867.2700148
Ford Credit Auto Lease Trust 2021-A,2021-10-31,148.0,1106.0,4.0,3.0,2533521.8499999996,4418241.470000001,24102.049999999996,665.0,6321.0,91.0,9.0,10547655.899999999,17460761.53,62057.909999999996,1989512867.2700148
Ford Credit Auto Lease Trust 2021-A,2021-11-30,130.0,1177.0,8.0,2.0,2173697.5,3849701.06,6418.37,795.0,7498.0,99.0,11.0,12721353.399999999,21310462.59,68476.28,1989512867.2700148
Ford Credit Auto Lease Trust 2021-A,2021-12-31,45.0,1326.0,5.0,5.0,753969.3,1417743.83,647.74,840.0,8824.0,104.0,16.0,13475322.7,22728206.42,69124.01999999999,1989512867.2700148
Ford Credit Auto Lease Trust 2021-A,2022-01-31,172.0,1373.0,23.0,10.0,3109563.25,5169046.4799999995,7324.2,1012.0,10197.0,127.0,26.0,16584885.95,27897252.9,76448.22,1989512867.2700148
Ford Credit Auto Lease Trust 2021-A,2022-02-28,107.0,1313.0,15.0,21.0,1941464.2500000002,3228967.4499999997,4739.57,1119.0,11510.0,142.0,47.0,18526350.2,31126220.35,81187.79,1989512867.2700148
Ford Credit Auto Lease Trust 2021-A,2022-03-31,138.0,1708.0,11.0,35.0,2594393.7300000004,4177970.5399999996,3306.54,1257.0,13218.0,153.0,82.0,21120743.93,35304190.89,84494.33,1989512867.2700148
Ford Credit Auto Lease Trust 2021-A,2022-04-30,127.0,1682.0,7.0,39.0,2520079.8499999996,3990432.64,13309.510000000002,1384.0,14900.0,160.0,121.0,23640823.78,39294623.53,97803.84,1989512867.2700148
Ford Credit Auto Lease Trust 2021-A,2022-05-31,158.0,1984.0,16.0,45.0,3083179.95,4822428.600000001,7849.07,1542.0,16884.0,176.0,166.0,26724003.73,44117052.13,105652.91,1989512867.2700148
Ford Credit Auto Lease Trust 2021-A,2022-06-30,141.0,2069.0,12.0,51.0,2817388.3,4269217.050000001,19033.8,1683.0,18953.0,188.0,217.0,29541392.03,48386269.18,124686.70999999999,1989512867.2700148
Ford Credit Auto Lease Trust 2021-A,2022-07-31,141.0,1744.0,5.0,48.0,3116359.5700000003,4515538.58,6680.360000000001,1824.0,20697.0,193.0,265.0,32657751.6,52901807.760000005,131367.07,1989512867.2700148
Ford Credit Auto Lease Trust 2021-A,2022-08-31,218.0,2154.0,15.0,52.0,4805948.86,6670166.43,12329.28,2042.0,22851.0,208.0,317.0,37463700.46,59571974.19,143696.35,1989512867.2700148
Ford Credit Auto Lease Trust 2021-A,2022-09-30,243.0,2054.0,5.0,52.0,5496631.850000001,7487459.459999999,30921.48,2285.0,24905.0,213.0,369.0,42960332.31,67059433.65,174617.83,1989512867.2700148
Ford Credit Auto Lease Trust 2021-A,2022-10-31,265.0,1912.0,4.0,61.0,6197491.460000001,8337956.39,19463.379999999997,2550.0,26817.0,217.0,430.0,49157823.77,75397390.04,194081.21,1989512867.2700148
Ford Credit Auto Lease Trust 2021-A,2022-11-30,258.0,1851.0,6.0,87.0,5822528.45,7582262.2,11375.759999999998,2808.0,28668.0,223.0,517.0,54980352.22,82979652.24,205456.97,1989512867.2700148
Ford Credit Auto Lease Trust 2021-A,2022-12-31,109.0,1741.0,10.0,119.0,2533265.65,3092107.96,7632.799999999999,2917.0,30409.0,233.0,636.0,57513617.870000005,86071760.2,213089.77,1989512867.2700148
Ford Credit Auto Lease Trust 2021-A,2023-01-31,922.0,1780.0,19.0,124.0,21220612.75,27894279.79,76362.48,3839.0,32189.0,252.0,760.0,78734230.62,113966039.99,289452.25,1989512867.2700148
Ford Credit Auto Lease Trust 2021-A,2023-02-28,449.0,1569.0,15.0,112.0,10117243.35,13843313.02,42679.770000000004,4288.0,33758.0,267.0,872.0,88851473.97,127809353.00999999,332132.02,1989512867.2700148
Ford Credit Auto Lease Trust 2021-A,2023-03-31,472.0,1796.0,12.0,161.0,10835359.15,14404852.09,50110.42,4760.0,35554.0,279.0,1033.0,99686833.12,142214205.1,382242.44,1989512867.2700148
Ford Credit Auto Lease Trust 2021-A,2023-04-30,363.0,1615.0,6.0,117.0,8229247.43,9496774.489999998,34526.94,5123.0,37169.0,285.0,1150.0,107916080.55,151710979.59,416769.38,1989512867.2700148
Ford Credit Auto Lease Trust 2021-A,2023-05-31,450.0,2130.0,6.0,51.0,10295121.52,3535395.9,56003.4,5573.0,39299.0,291.0,1201.0,118211202.07,155246375.49,472772.77999999997,1989512867.2700148
Ford Credit Auto Lease Trust 2021-B,2021-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965181243.4800014
Ford Credit Auto Lease Trust 2021-B,2021-09-30,3.0,329.0,0.0,1.0,49651.05,65777.32,171.33,3.0,329.0,0.0,1.0,49651.05,65777.32,171.33,1965181243.4800014
Ford Credit Auto Lease Trust 2021-B,2021-10-31,3.0,428.0,1.0,0.0,43551.3,68791.62,0.0,6.0,757.0,1.0,1.0,93202.35,134568.94,171.33,1965181243.4800014
Ford Credit Auto Lease Trust 2021-B,2021-11-30,0.0,475.0,4.0,0.0,0.0,0.0,0.0,6.0,1232.0,5.0,1.0,93202.35,134568.94,171.33,1965181243.4800014
Ford Credit Auto Lease Trust 2021-B,2021-12-31,0.0,506.0,4.0,0.0,0.0,0.0,0.0,6.0,1738.0,9.0,1.0,93202.35,134568.94,171.33,1965181243.4800014
Ford Credit Auto Lease Trust 2021-B,2022-01-31,4.0,507.0,19.0,1.0,59777.95,80685.22,0.0,10.0,2245.0,28.0,2.0,152980.3,215254.16,171.33,1965181243.4800014
Ford Credit Auto Lease Trust 2021-B,2022-02-28,5.0,527.0,9.0,0.0,59830.7,121749.0,0.0,15.0,2772.0,37.0,2.0,212811.0,337003.16000000003,171.33,1965181243.4800014
Ford Credit Auto Lease Trust 2021-B,2022-03-31,16.0,708.0,11.0,0.0,307572.0,504339.59,1133.5900000000001,31.0,3480.0,48.0,2.0,520383.0,841342.75,1304.92,1965181243.4800014
Ford Credit Auto Lease Trust 2021-B,2022-04-30,14.0,722.0,8.0,1.0,245023.0,415323.86,0.0,45.0,4202.0,56.0,3.0,765406.0,1256666.6099999999,1304.92,1965181243.4800014
Ford Credit Auto Lease Trust 2021-B,2022-05-31,24.0,865.0,16.0,4.0,387824.8,639413.48,1185.98,69.0,5067.0,72.0,7.0,1153230.8,1896080.0899999999,2490.9,1965181243.4800014
Ford Credit Auto Lease Trust 2021-B,2022-06-30,22.0,968.0,10.0,7.0,463998.35,696942.93,961.35,91.0,6035.0,82.0,14.0,1617229.15,2593023.02,3452.25,1965181243.4800014
Ford Credit Auto Lease Trust 2021-B,2022-07-31,35.0,964.0,11.0,6.0,646097.5,1023844.29,5720.06,126.0,6999.0,93.0,20.0,2263326.65,3616867.31,9172.310000000001,1965181243.4800014
Ford Credit Auto Lease Trust 2021-B,2022-08-31,68.0,1346.0,8.0,1.0,1229063.2000000002,1880523.8699999999,5633.0,194.0,8345.0,101.0,21.0,3492389.85,5497391.18,14805.310000000001,1965181243.4800014
Ford Credit Auto Lease Trust 2021-B,2022-09-30,96.0,1209.0,10.0,3.0,2067987.7,2853058.11,11369.51,290.0,9554.0,111.0,24.0,5560377.55,8350449.29,26174.82,1965181243.4800014
Ford Credit Auto Lease Trust 2021-B,2022-10-31,112.0,1274.0,15.0,3.0,2421536.3,3435403.66,6798.480000000001,402.0,10828.0,126.0,27.0,7981913.85,11785852.95,32973.3,1965181243.4800014
Ford Credit Auto Lease Trust 2021-B,2022-11-30,137.0,1262.0,11.0,6.0,2932114.0999999996,4013464.04,8716.73,539.0,12090.0,137.0,33.0,10914027.95,15799316.99,41690.03,1965181243.4800014
Ford Credit Auto Lease Trust 2021-B,2022-12-31,51.0,1277.0,7.0,9.0,1192752.85,1629984.63,6937.68,590.0,13367.0,144.0,42.0,12106780.799999999,17429301.62,48627.71,1965181243.4800014
Ford Credit Auto Lease Trust 2021-B,2023-01-31,591.0,1468.0,23.0,19.0,13219271.17,17696808.46,57620.39,1181.0,14835.0,167.0,61.0,25326051.97,35126110.08,106248.1,1965181243.4800014
Ford Credit Auto Lease Trust 2021-B,2023-02-28,330.0,1407.0,9.0,24.0,7844855.05,10739641.1,47413.770000000004,1511.0,16242.0,176.0,85.0,33170907.02,45865751.18,153661.87,1965181243.4800014
Ford Credit Auto Lease Trust 2021-B,2023-03-31,429.0,1750.0,16.0,37.0,9744820.1,13313156.53,47188.86,1940.0,17992.0,192.0,122.0,42915727.12,59178907.71,200850.73,1965181243.4800014
Ford Credit Auto Lease Trust 2021-B,2023-04-30,330.0,1637.0,15.0,46.0,7527291.300000001,10136270.0,31324.39,2270.0,19629.0,207.0,168.0,50443018.42,69315177.71000001,232175.12,1965181243.4800014
Ford Credit Auto Lease Trust 2021-B,2023-05-31,481.0,2319.0,12.0,30.0,11315342.05,14787090.94,26612.670000000002,2751.0,21948.0,219.0,198.0,61758360.47,84102268.65,258787.79,1965181243.4800014
Ford Credit Auto Lease Trust 2021-B,2023-06-30,488.0,2214.0,13.0,31.0,11507223.82,14632996.059999999,48608.02,3239.0,24162.0,232.0,229.0,73265584.28999999,98735264.71,307395.81,1965181243.4800014
Ford Credit Auto Lease Trust 2021-B,2023-07-31,540.0,1848.0,8.0,19.0,12752986.52,15905624.629999999,54963.11,3779.0,26010.0,240.0,248.0,86018570.81,114640889.34,362358.92,1965181243.4800014
Ford Credit Auto Lease Trust 2021-B,2023-08-31,592.0,1877.0,13.0,13.0,14168834.879999999,17774131.32,96677.93000000001,4371.0,27887.0,253.0,261.0,100187405.69,132415020.66,459036.85,1965181243.4800014
Ford Credit Auto Lease Trust 2021-B,2023-09-30,565.0,1700.0,11.0,7.0,13789641.93,16352519.100000001,62459.51000000001,4936.0,29587.0,264.0,268.0,113977047.62,148767539.76,521496.36,1965181243.4800014
Ford Credit Auto Lease Trust 2021-B,2023-10-31,665.0,1780.0,13.0,14.0,15731861.719999999,17999233.68,104501.87,5601.0,31367.0,277.0,282.0,129708909.34,166766773.44,625998.23,1965181243.4800014
Ford Credit Auto Lease Trust 2021-B,2023-11-30,542.0,1376.0,7.0,15.0,12320756.43,14044583.79,45693.37,6143.0,32743.0,284.0,297.0,142029665.76999998,180811357.23,671691.6,1965181243.4800014
Ford Credit Auto Lease Trust 2021-B,2023-12-31,184.0,1109.0,4.0,18.0,4481731.449999999,5175209.14,25158.35,6327.0,33852.0,288.0,315.0,146511397.22,185986566.37,696849.95,1965181243.4800014
Ford Credit Auto Lease Trust 2021-B,2024-01-31,1630.0,1165.0,22.0,14.0,38262551.58,21761520.18,218581.62,7957.0,35017.0,310.0,329.0,184773948.8,207748086.55,915431.5700000001,1965181243.4800014
Ford Credit Auto Lease Trust 2022-A,2022-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2063919188.299999
Ford Credit Auto Lease Trust 2022-A,2022-04-30,1.0,335.0,0.0,2.0,23901.0,36857.7,0.0,1.0,335.0,0.0,2.0,23901.0,36857.7,0.0,2063919188.299999
Ford Credit Auto Lease Trust 2022-A,2022-05-31,1.0,425.0,4.0,1.0,40432.0,67405.0,0.0,2.0,760.0,4.0,3.0,64333.0,104262.7,0.0,2063919188.299999
Ford Credit Auto Lease Trust 2022-A,2022-06-30,2.0,520.0,4.0,0.0,55110.3,97854.89,376.2,4.0,1280.0,8.0,3.0,119443.3,202117.59,376.2,2063919188.299999
Ford Credit Auto Lease Trust 2022-A,2022-07-31,3.0,453.0,5.0,0.0,70315.55,114515.94,0.0,7.0,1733.0,13.0,3.0,189758.85,316633.53,376.2,2063919188.299999
Ford Credit Auto Lease Trust 2022-A,2022-08-31,4.0,552.0,11.0,0.0,73377.95,125064.19,337.57,11.0,2285.0,24.0,3.0,263136.8,441697.72,713.77,2063919188.299999
Ford Credit Auto Lease Trust 2022-A,2022-09-30,5.0,490.0,6.0,0.0,70961.9,105630.33,3237.62,16.0,2775.0,30.0,3.0,334098.7,547328.05,3951.39,2063919188.299999
Ford Credit Auto Lease Trust 2022-A,2022-10-31,5.0,526.0,8.0,0.0,81623.05,115664.45999999999,1007.3399999999999,21.0,3301.0,38.0,3.0,415721.75,662992.51,4958.73,2063919188.299999
Ford Credit Auto Lease Trust 2022-A,2022-11-30,14.0,537.0,5.0,2.0,285550.3,391199.02,3307.07,35.0,3838.0,43.0,5.0,701272.05,1054191.53,8265.8,2063919188.299999
Ford Credit Auto Lease Trust 2022-A,2022-12-31,10.0,514.0,1.0,1.0,194880.0,288614.0,0.0,45.0,4352.0,44.0,6.0,896152.05,1342805.53,8265.8,2063919188.299999
Ford Credit Auto Lease Trust 2022-A,2023-01-31,121.0,702.0,27.0,6.0,2632888.25,3672691.76,17600.870000000003,166.0,5054.0,71.0,12.0,3529040.3,5015497.29,25866.670000000002,2063919188.299999
Ford Credit Auto Lease Trust 2022-A,2023-02-28,108.0,812.0,11.0,6.0,2422593.65,3456309.9399999995,14100.809999999998,274.0,5866.0,82.0,18.0,5951633.949999999,8471807.23,39967.479999999996,2063919188.299999
Ford Credit Auto Lease Trust 2022-A,2023-03-31,153.0,1138.0,23.0,6.0,3336703.8500000006,4785874.4,14814.279999999999,427.0,7004.0,105.0,24.0,9288337.8,13257681.629999999,54781.759999999995,2063919188.299999
Ford Credit Auto Lease Trust 2022-A,2023-04-30,165.0,1150.0,17.0,3.0,3754989.9299999997,5256040.48,14125.68,592.0,8154.0,122.0,27.0,13043327.73,18513722.11,68907.44,2063919188.299999
Ford Credit Auto Lease Trust 2022-A,2023-05-31,251.0,1623.0,23.0,5.0,5743746.640000001,7713133.25,28516.18,843.0,9777.0,145.0,32.0,18787074.37,26226855.36,97423.62,2063919188.299999
Ford Credit Auto Lease Trust 2022-A,2023-06-30,353.0,1683.0,11.0,5.0,8125649.75,10541856.530000001,40579.61,1196.0,11460.0,156.0,37.0,26912724.12,36768711.89,138003.22999999998,2063919188.299999
Ford Credit Auto Lease Trust 2022-A,2023-07-31,400.0,1539.0,19.0,12.0,9257148.65,11790921.67,36392.83,1596.0,12999.0,175.0,49.0,36169872.77,48559633.56,174396.06,2063919188.299999
Ford Credit Auto Lease Trust 2022-A,2023-08-31,548.0,1759.0,20.0,7.0,12913865.3,16140017.149999999,71189.76000000001,2144.0,14758.0,195.0,56.0,49083738.07,64699650.71,245585.82,2063919188.299999
Ford Credit Auto Lease Trust 2022-A,2023-09-30,530.0,1694.0,12.0,8.0,12499635.149999999,14857391.649999999,42909.45,2674.0,16452.0,207.0,64.0,61583373.22,79557042.36,288495.27,2063919188.299999
Ford Credit Auto Lease Trust 2022-A,2023-10-31,721.0,1794.0,9.0,7.0,17037456.17,19392222.48,91892.19,3395.0,18246.0,216.0,71.0,78620829.39,98949264.84,380387.46,2063919188.299999
Ford Credit Auto Lease Trust 2022-A,2023-11-30,670.0,1501.0,9.0,10.0,15407833.5,17372059.53,94384.09999999999,4065.0,19747.0,225.0,81.0,94028662.89,116321324.37,474771.56,2063919188.299999
Ford Credit Auto Lease Trust 2022-A,2023-12-31,243.0,1250.0,6.0,12.0,5963774.6,6808676.73,51287.11,4308.0,20997.0,231.0,93.0,99992437.49,123130001.1,526058.67,2063919188.299999
Ford Credit Auto Lease Trust 2022-A,2024-01-31,1797.0,1487.0,21.0,9.0,40547467.25,45344039.7,265132.35,6105.0,22484.0,252.0,102.0,140539904.74,168474040.8,791191.02,2063919188.299999
Ford Credit Auto Lease Trust 2022-A,2024-02-29,964.0,1221.0,16.0,7.0,22167041.43,25907643.699999996,214351.91999999998,7069.0,23705.0,268.0,109.0,162706946.17000002,194381684.5,1005542.94,2063919188.299999
Ford Credit Auto Lease Trust 2022-A,2024-03-31,909.0,1225.0,16.0,14.0,21769003.15,25633888.54,171833.82,7978.0,24930.0,284.0,123.0,184475949.32,220015573.04,1177376.76,2063919188.299999
Ford Credit Auto Lease Trust 2022-A,2024-04-30,939.0,1387.0,14.0,11.0,23435419.07,27379767.810000002,120570.38999999998,8917.0,26317.0,298.0,134.0,207911368.39,247395340.85,1297947.15,2063919188.299999
Ford Credit Auto Lease Trust 2022-A,2024-05-31,820.0,1204.0,8.0,9.0,20756851.669999998,23693281.14,180660.22,9737.0,27521.0,306.0,143.0,228668220.06,271088621.99,1478607.3699999999,2063919188.299999
Ford Credit Auto Lease Trust 2022-A,2024-06-30,696.0,840.0,10.0,14.0,17827642.950000003,20525205.599999998,125138.88,10433.0,28361.0,316.0,157.0,246495863.01,291613827.59,1603746.25,2063919188.299999
Ford Credit Auto Lease Trust 2022-A,2024-07-31,975.0,911.0,13.0,4.0,25368846.689999998,29510035.700000003,187498.00999999998,11408.0,29272.0,329.0,161.0,271864709.7,321123863.29,1791244.26,2063919188.299999
Ford Credit Auto Lease Trust 2022-A,2024-08-31,1065.0,869.0,10.0,9.0,26698286.67,30844240.42,200829.66,12473.0,30141.0,339.0,170.0,298562996.37,351968103.71,1992073.92,2063919188.299999
Ford Credit Auto Lease Trust 2022-A,2024-09-30,1111.0,916.0,11.0,11.0,28612260.659999996,32250171.07,230342.58,13584.0,31057.0,350.0,181.0,327175257.03,384218274.78,2222416.5,2063919188.299999
Ford Credit Auto Lease Trust 2022-A,2024-10-31,1162.0,958.0,8.0,8.0,30076927.369999997,30244105.9,217096.81999999998,14746.0,32015.0,358.0,189.0,357252184.4,414462380.68,2439513.32,2063919188.299999
Ford Credit Auto Lease Trust 2022-A,2024-11-30,876.0,719.0,5.0,5.0,22813093.69,10655951.18,224028.93,15622.0,32734.0,363.0,194.0,380065278.09,425118331.86,2663542.25,2063919188.299999
Ford Credit Auto Lease Trust 2023-A,2022-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696115782.5899942
Ford Credit Auto Lease Trust 2023-A,2023-01-31,3.0,262.0,0.0,0.0,58198.0,85726.38,0.0,3.0,262.0,0.0,0.0,58198.0,85726.38,0.0,1696115782.5899942
Ford Credit Auto Lease Trust 2023-A,2023-02-28,6.0,357.0,3.0,4.0,115728.0,181441.62,0.0,9.0,619.0,3.0,4.0,173926.0,267168.0,0.0,1696115782.5899942
Ford Credit Auto Lease Trust 2023-A,2023-03-31,5.0,497.0,7.0,0.0,117951.0,178786.94,55.75,14.0,1116.0,10.0,4.0,291877.0,445954.94,55.75,1696115782.5899942
Ford Credit Auto Lease Trust 2023-A,2023-04-30,11.0,518.0,7.0,0.0,290274.0,410654.1699999999,2318.75,25.0,1634.0,17.0,4.0,582151.0,856609.1099999999,2374.5,1696115782.5899942
Ford Credit Auto Lease Trust 2023-A,2023-05-31,21.0,669.0,6.0,0.0,397862.1,574703.7599999999,4190.15,46.0,2303.0,23.0,4.0,980013.1,1431312.8699999999,6564.65,1696115782.5899942
Ford Credit Auto Lease Trust 2023-A,2023-06-30,39.0,712.0,15.0,0.0,840354.9500000001,1142672.23,7505.08,85.0,3015.0,38.0,4.0,1820368.05,2573985.0999999996,14069.73,1696115782.5899942
Ford Credit Auto Lease Trust 2023-A,2023-07-31,111.0,786.0,4.0,1.0,2377604.6500000004,3101288.7899999996,25549.460000000006,196.0,3801.0,42.0,5.0,4197972.7,5675273.89,39619.19,1696115782.5899942
Ford Credit Auto Lease Trust 2023-A,2023-08-31,171.0,1109.0,12.0,1.0,3772312.71,4771287.42,33335.23,367.0,4910.0,54.0,6.0,7970285.41,10446561.309999999,72954.42000000001,1696115782.5899942
Ford Credit Auto Lease Trust 2023-A,2023-09-30,270.0,1085.0,11.0,2.0,6026412.890000001,7301217.569999999,37335.93,637.0,5995.0,65.0,8.0,13996698.3,17747778.88,110290.35,1696115782.5899942
Ford Credit Auto Lease Trust 2023-A,2023-10-31,346.0,1226.0,10.0,2.0,7912442.38,8981719.840000002,62333.21000000001,983.0,7221.0,75.0,10.0,21909140.68,26729498.72,172623.56000000003,1696115782.5899942
Ford Credit Auto Lease Trust 2023-A,2023-11-30,334.0,1047.0,7.0,2.0,7613109.130000001,8610260.07,32393.989999999998,1317.0,8268.0,82.0,12.0,29522249.810000002,35339758.79,205017.55000000002,1696115782.5899942
Ford Credit Auto Lease Trust 2023-A,2023-12-31,113.0,953.0,2.0,3.0,2697695.34,3071337.0100000002,28637.989999999998,1430.0,9221.0,84.0,15.0,32219945.150000002,38411095.800000004,233655.54,1696115782.5899942
Ford Credit Auto Lease Trust 2023-A,2024-01-31,1391.0,1139.0,36.0,7.0,32845466.58,35398621.32,175157.92,2821.0,10360.0,120.0,22.0,65065411.730000004,73809717.12,408813.46,1696115782.5899942
Ford Credit Auto Lease Trust 2023-A,2024-02-29,841.0,1001.0,20.0,5.0,20443481.509999998,22640924.119999997,133864.78999999998,3662.0,11361.0,140.0,27.0,85508893.24,96450641.24000001,542678.25,1696115782.5899942
Ford Credit Auto Lease Trust 2023-A,2024-03-31,779.0,1100.0,16.0,13.0,19493544.02,21874825.529999997,123453.85,4441.0,12461.0,156.0,40.0,105002437.25999999,118325466.77,666132.1,1696115782.5899942
Ford Credit Auto Lease Trust 2023-A,2024-04-30,880.0,1192.0,18.0,8.0,22667299.22,24975887.29,146669.09999999998,5321.0,13653.0,174.0,48.0,127669736.47999999,143301354.06,812801.2,1696115782.5899942
Ford Credit Auto Lease Trust 2023-A,2024-05-31,766.0,1093.0,19.0,13.0,19859832.34,21627679.470000003,123461.92,6087.0,14746.0,193.0,61.0,147529568.82,164929033.53,936263.12,1696115782.5899942
Ford Credit Auto Lease Trust 2023-A,2024-06-30,686.0,844.0,15.0,8.0,17793536.9,19121338.630000003,130546.37,6773.0,15590.0,208.0,69.0,165323105.72,184050372.16,1066809.49,1696115782.5899942
Ford Credit Auto Lease Trust 2023-A,2024-07-31,906.0,963.0,14.0,5.0,23479722.759999998,26027448.75,145761.61,7679.0,16553.0,222.0,74.0,188802828.48,210077820.91,1212571.1,1696115782.5899942
Ford Credit Auto Lease Trust 2023-A,2024-08-31,924.0,962.0,12.0,12.0,24568804.43,27219651.659999996,163932.18,8603.0,17515.0,234.0,86.0,213371632.91,237297472.57,1376503.28,1696115782.5899942
Ford Credit Auto Lease Trust 2023-A,2024-09-30,872.0,833.0,12.0,6.0,22895602.169999998,24848974.33,162999.40999999997,9475.0,18348.0,246.0,92.0,236267235.07999998,262146446.9,1539502.69,1696115782.5899942
Ford Credit Auto Lease Trust 2023-A,2024-10-31,912.0,1035.0,8.0,10.0,24193624.36,26174073.85,166130.32,10387.0,19383.0,254.0,102.0,260460859.44,288320520.75,1705633.01,1696115782.5899942
Ford Credit Auto Lease Trust 2023-A,2024-11-30,638.0,759.0,6.0,8.0,16228523.82,17848022.93,101368.95999999999,11025.0,20142.0,260.0,110.0,276689383.26,306168543.68,1807001.97,1696115782.5899942
Ford Credit Auto Lease Trust 2023-A,2024-12-31,227.0,815.0,2.0,7.0,5767351.95,6411459.640000001,80745.98999999999,11252.0,20957.0,262.0,117.0,282456735.21,312580003.32,1887747.96,1696115782.5899942
Ford Credit Auto Lease Trust 2023-A,2025-01-31,1443.0,966.0,23.0,7.0,36397507.3,40900417.84,320238.41000000003,12695.0,21923.0,285.0,124.0,318854242.51,353480421.16,2207986.37,1696115782.5899942
Ford Credit Auto Lease Trust 2023-A,2025-02-28,705.0,974.0,13.0,9.0,17509652.369999997,19892152.75,131047.56,13400.0,22897.0,298.0,133.0,336363894.88,373372573.91,2339033.93,1696115782.5899942
Ford Credit Auto Lease Trust 2023-A,2025-03-31,934.0,1251.0,19.0,8.0,23622473.879999995,27151001.770000003,174179.16999999998,14334.0,24148.0,317.0,141.0,359986368.76,400523575.68,2513213.1,1696115782.5899942
Ford Credit Auto Lease Trust 2023-A,2025-04-30,826.0,1514.0,15.0,5.0,20977889.17,24105013.77,150654.87999999998,15160.0,25662.0,332.0,146.0,380964257.93,424628589.45,2663867.98,1696115782.5899942
Ford Credit Auto Lease Trust 2023-A,2025-05-31,604.0,1416.0,13.0,4.0,15458564.52,17775361.44,111013.26999999999,15764.0,27078.0,345.0,150.0,396422822.45,442403950.89,2774881.25,1696115782.5899942
Ford Credit Auto Lease Trust 2023-A,2025-06-30,651.0,1406.0,11.0,4.0,16771163.9,18913877.74,125720.15,16415.0,28484.0,356.0,154.0,413193986.34999996,461317828.63,2900601.4,1696115782.5899942
Ford Credit Auto Lease Trust 2023-A,2025-07-31,888.0,1359.0,6.0,9.0,23103699.11,23267809.11,189449.82,17303.0,29843.0,362.0,163.0,436297685.46,484585637.74,3090051.2199999997,1696115782.5899942
Ford Credit Auto Lease Trust 2023-A,2025-08-31,752.0,1095.0,8.0,5.0,20090722.34,7071365.07,204052.66999999998,18055.0,30938.0,370.0,168.0,456388407.8,491657002.81,3294103.89,1696115782.5899942
Ford Credit Auto Lease Trust 2023-B,2023-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2138454346.420012
Ford Credit Auto Lease Trust 2023-B,2023-09-30,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,2138454346.420012
Ford Credit Auto Lease Trust 2023-B,2023-10-31,5.0,248.0,2.0,0.0,156956.0,190473.04,435.03,5.0,426.0,2.0,0.0,156956.0,190473.04,435.03,2138454346.420012
