series,term_period,term_code,n,scheduled_residual,realized_proceeds,excess_fees
Nissan Auto Lease Trust 2020-A,2020-03-31,98,2,25265.9,0.0,0.0
Nissan Auto Lease Trust 2020-A,2020-04-30,1,129,1860300.75,2035822.52,0.0
Nissan Auto Lease Trust 2020-A,2020-04-30,2,54,804393.6,1009651.5400000002,2373.64
Nissan Auto Lease Trust 2020-A,2020-04-30,3,28,324082.05,464266.18,0.0
Nissan Auto Lease Trust 2020-A,2020-04-30,98,8,113495.05,125900.53,0.0
Nissan Auto Lease Trust 2020-A,2020-05-31,1,105,1427994.25,1748316.67,0.0
Nissan Auto Lease Trust 2020-A,2020-05-31,2,66,909033.05,1200031.83,533.55
Nissan Auto Lease Trust 2020-A,2020-05-31,3,23,355438.55,488150.0,0.0
Nissan Auto Lease Trust 2020-A,2020-05-31,98,16,203832.84999999998,154482.88,0.0
Nissan Auto Lease Trust 2020-A,2020-06-30,1,194,2638284.3,3367837.5999999996,0.0
Nissan Auto Lease Trust 2020-A,2020-06-30,2,119,1692559.3,2264343.15,5241.76
Nissan Auto Lease Trust 2020-A,2020-06-30,3,35,413813.3499999999,618739.86,0.0
Nissan Auto Lease Trust 2020-A,2020-06-30,98,14,169563.00000000003,216930.41999999998,0.0
Nissan Auto Lease Trust 2020-A,2020-07-31,1,276,3768042.35,4750199.140000001,0.0
Nissan Auto Lease Trust 2020-A,2020-07-31,2,136,1948935.3,2670602.19,2009.04
Nissan Auto Lease Trust 2020-A,2020-07-31,3,26,340436.5,511042.0,0.0
Nissan Auto Lease Trust 2020-A,2020-07-31,98,8,123844.75,161187.8,0.0
Nissan Auto Lease Trust 2020-A,2020-08-31,1,322,4489871.2,5407419.49,0.0
Nissan Auto Lease Trust 2020-A,2020-08-31,2,175,2435691.2,3276302.4699999997,8133.110000000001
Nissan Auto Lease Trust 2020-A,2020-08-31,3,23,310229.25,466414.52999999997,0.0
Nissan Auto Lease Trust 2020-A,2020-08-31,98,8,105434.5,135802.46,0.0
Nissan Auto Lease Trust 2020-A,2020-09-30,1,466,6492871.449999999,8166121.109999999,0.0
Nissan Auto Lease Trust 2020-A,2020-09-30,2,320,4373693.7,5632570.109999999,19285.309999999998
Nissan Auto Lease Trust 2020-A,2020-09-30,3,32,414907.1,585929.0,0.0
Nissan Auto Lease Trust 2020-A,2020-09-30,98,7,68453.5,68706.28,0.0
Nissan Auto Lease Trust 2020-A,2020-10-31,1,578,8291515.0,11043779.030000001,0.0
Nissan Auto Lease Trust 2020-A,2020-10-31,2,438,5905931.1,7453541.5,25322.19
Nissan Auto Lease Trust 2020-A,2020-10-31,3,11,149816.25,207230.0,0.0
Nissan Auto Lease Trust 2020-A,2020-10-31,98,9,131150.4,143805.61,0.0
Nissan Auto Lease Trust 2020-A,2020-11-30,1,429,5818709.549999999,7451836.29,0.0
Nissan Auto Lease Trust 2020-A,2020-11-30,2,523,7194494.199999999,8923188.8,33505.3
Nissan Auto Lease Trust 2020-A,2020-11-30,3,39,490666.80000000005,668247.0,0.0
Nissan Auto Lease Trust 2020-A,2020-11-30,98,6,82415.8,58787.17,0.0
Nissan Auto Lease Trust 2020-A,2020-12-31,1,658,9058199.349999998,11664204.34,0.0
Nissan Auto Lease Trust 2020-A,2020-12-31,2,219,3149503.8,3904986.5,6991.4400000000005
Nissan Auto Lease Trust 2020-A,2020-12-31,3,5,70550.9,78342.0,0.0
Nissan Auto Lease Trust 2020-A,2021-01-31,1,804,11010642.65,13885316.280000001,0.0
Nissan Auto Lease Trust 2020-A,2021-01-31,2,2366,34722982.3,41462252.59,61934.39
Nissan Auto Lease Trust 2020-A,2021-01-31,3,61,768873.7999999999,1030401.72,0.0
Nissan Auto Lease Trust 2020-A,2021-01-31,98,25,321389.10000000003,309208.24,0.0
Nissan Auto Lease Trust 2020-A,2021-02-28,1,814,11430493.950000001,14190246.620000001,0.0
Nissan Auto Lease Trust 2020-A,2021-02-28,2,1627,24377667.5,31013978.4,66681.28
Nissan Auto Lease Trust 2020-A,2021-02-28,3,42,515365.3,749617.6000000001,0.0
Nissan Auto Lease Trust 2020-A,2021-02-28,98,22,291272.64999999997,287742.92,0.0
Nissan Auto Lease Trust 2020-A,2021-03-31,1,1877,27903655.15,34851975.129999995,0.0
Nissan Auto Lease Trust 2020-A,2021-03-31,2,2023,32133521.1,42839309.08,88134.98
Nissan Auto Lease Trust 2020-A,2021-03-31,3,35,415353.80000000005,699162.8,0.0
Nissan Auto Lease Trust 2020-A,2021-03-31,98,21,300274.25,284083.89999999997,0.0
Nissan Auto Lease Trust 2020-A,2021-04-30,1,2646,39178857.849999994,48913556.91,0.0
Nissan Auto Lease Trust 2020-A,2021-04-30,2,973,16356463.799999999,23802871.65,57605.20999999999
Nissan Auto Lease Trust 2020-A,2021-04-30,3,27,342754.75,557177.02,0.0
Nissan Auto Lease Trust 2020-A,2021-04-30,98,10,129617.34999999999,169333.42,0.0
Nissan Auto Lease Trust 2020-A,2021-05-31,1,2807,41217319.05,52844388.49,0.0
Nissan Auto Lease Trust 2020-A,2021-05-31,2,357,5915242.05,8952937.45,30791.649999999998
Nissan Auto Lease Trust 2020-A,2021-05-31,3,15,173031.40000000002,304787.0,0.0
Nissan Auto Lease Trust 2020-A,2021-05-31,98,9,146091.25,179211.97999999998,0.0
Nissan Auto Lease Trust 2020-A,2021-06-30,1,2525,36636903.45,47938642.03,0.0
Nissan Auto Lease Trust 2020-A,2021-06-30,2,181,2927532.75,4512547.399999999,11462.11
Nissan Auto Lease Trust 2020-A,2021-06-30,3,12,166354.0,275614.0,0.0
Nissan Auto Lease Trust 2020-A,2021-06-30,98,12,165099.45,176077.79,0.0
Nissan Auto Lease Trust 2020-A,2021-07-31,1,2284,32991048.45,42739767.760000005,0.0
Nissan Auto Lease Trust 2020-A,2021-07-31,2,176,2857763.25,4322069.82,15139.320000000002
Nissan Auto Lease Trust 2020-A,2021-07-31,3,9,122358.35,210939.0,0.0
Nissan Auto Lease Trust 2020-A,2021-07-31,98,7,76600.05,94963.90000000001,0.0
Nissan Auto Lease Trust 2020-A,2021-08-31,1,1954,27934182.700000003,35801369.99,0.0
Nissan Auto Lease Trust 2020-A,2021-08-31,2,147,2496731.75,3848808.6,9877.470000000001
Nissan Auto Lease Trust 2020-A,2021-08-31,3,20,267034.45,486843.13,0.0
Nissan Auto Lease Trust 2020-A,2021-08-31,98,2,34654.15,39505.67,0.0
Nissan Auto Lease Trust 2020-A,2021-09-30,1,2309,32825499.0,41171624.86,0.0
Nissan Auto Lease Trust 2020-A,2021-09-30,2,77,1302974.7,2038399.65,3978.1499999999996
Nissan Auto Lease Trust 2020-A,2021-09-30,3,18,236575.45,407293.08,0.0
Nissan Auto Lease Trust 2020-A,2021-09-30,98,2,25203.55,15661.95,0.0
Nissan Auto Lease Trust 2020-A,2021-10-31,1,2161,30928564.35,38275668.980000004,0.0
Nissan Auto Lease Trust 2020-A,2021-10-31,2,69,1124292.0,1601989.0,54.0
Nissan Auto Lease Trust 2020-A,2021-10-31,3,9,117785.45000000001,209260.0,0.0
Nissan Auto Lease Trust 2020-A,2021-10-31,98,7,107105.15,58203.38,0.0
Nissan Auto Lease Trust 2020-A,2021-11-30,1,1873,26524127.65,33541745.650000002,0.0
Nissan Auto Lease Trust 2020-A,2021-11-30,2,44,653720.9999999999,1092129.05,1112.78
Nissan Auto Lease Trust 2020-A,2021-11-30,3,6,82692.5,159421.0,0.0
Nissan Auto Lease Trust 2020-A,2021-11-30,98,3,43746.899999999994,11176.0,0.0
Nissan Auto Lease Trust 2020-A,2021-12-31,1,2443,34746056.95,44075862.41,0.0
Nissan Auto Lease Trust 2020-A,2021-12-31,2,14,209408.19999999998,297290.0,0.0
Nissan Auto Lease Trust 2020-A,2021-12-31,3,1,12375.0,30800.0,0.0
Nissan Auto Lease Trust 2020-A,2021-12-31,98,5,82580.65000000001,0.0,0.0
Nissan Auto Lease Trust 2020-A,2022-01-31,1,2606,35624404.75,45020496.42,0.0
Nissan Auto Lease Trust 2020-A,2022-01-31,2,99,1575837.2,2258403.3200000003,734.4300000000001
Nissan Auto Lease Trust 2020-A,2022-01-31,3,20,255831.9,422237.86,0.0
Nissan Auto Lease Trust 2020-A,2022-01-31,98,16,244640.15,194461.97999999998,0.0
Nissan Auto Lease Trust 2020-A,2022-02-28,1,2831,38506272.849999994,48266627.68000001,0.0
Nissan Auto Lease Trust 2020-A,2022-02-28,2,56,924809.85,1291619.15,1771.12
Nissan Auto Lease Trust 2020-A,2022-02-28,3,8,105620.0,130562.0,0.0
Nissan Auto Lease Trust 2020-A,2022-02-28,98,13,201773.7,181615.16000000003,0.0
Nissan Auto Lease Trust 2020-A,2022-03-31,1,3881,52745837.2,65219305.489999995,0.0
Nissan Auto Lease Trust 2020-A,2022-03-31,2,76,1247219.7,1821896.65,4340.83
Nissan Auto Lease Trust 2020-A,2022-03-31,3,9,89055.35,168737.55,0.0
Nissan Auto Lease Trust 2020-A,2022-03-31,98,15,203941.05000000002,208884.80000000002,0.0
Nissan Auto Lease Trust 2020-A,2022-04-30,1,2896,40338886.7,49706817.07,0.0
Nissan Auto Lease Trust 2020-A,2022-04-30,2,46,811113.8,1145487.83,1709.78
Nissan Auto Lease Trust 2020-A,2022-04-30,98,7,73677.4,63530.89,0.0
Nissan Auto Lease Trust 2020-A,2022-05-31,1,2700,37782291.45,46440602.879999995,0.0
Nissan Auto Lease Trust 2020-A,2022-05-31,2,36,641194.75,932215.64,395.34
Nissan Auto Lease Trust 2020-A,2022-05-31,3,5,68784.05,119240.0,0.0
Nissan Auto Lease Trust 2020-A,2022-05-31,98,5,95760.25,89674.17,0.0
Nissan Auto Lease Trust 2020-A,2022-06-30,1,2756,38525855.7,47641126.83,0.0
Nissan Auto Lease Trust 2020-A,2022-06-30,2,45,821693.9,1010558.64,2600.34
Nissan Auto Lease Trust 2020-A,2022-06-30,3,4,42366.55,87548.0,0.0
Nissan Auto Lease Trust 2020-A,2022-06-30,98,7,100759.55,53776.43000000001,0.0
Nissan Auto Lease Trust 2020-A,2022-07-31,1,2710,37992689.6,47162725.01,0.0
Nissan Auto Lease Trust 2020-A,2022-07-31,2,52,852844.3999999999,698494.23,11.99
Nissan Auto Lease Trust 2020-A,2022-07-31,3,2,27152.0,0.0,0.0
Nissan Auto Lease Trust 2020-A,2022-07-31,98,5,82215.65,63540.31,0.0
Nissan Auto Lease Trust 2020-B,2020-09-30,1,242,3247790.3,3893683.75,0.0
Nissan Auto Lease Trust 2020-B,2020-09-30,2,37,431893.00000000006,675235.4,2303.9
Nissan Auto Lease Trust 2020-B,2020-09-30,3,4,55580.45,82961.02,0.0
Nissan Auto Lease Trust 2020-B,2020-10-31,1,313,4477014.649999999,6286611.98,0.0
Nissan Auto Lease Trust 2020-B,2020-10-31,2,35,440485.14999999997,640727.36,4604.24
Nissan Auto Lease Trust 2020-B,2020-10-31,3,8,84414.0,128727.54000000001,0.0
Nissan Auto Lease Trust 2020-B,2020-10-31,98,1,13508.0,0.0,0.0
Nissan Auto Lease Trust 2020-B,2020-11-30,1,213,3085525.8,4248944.39,0.0
Nissan Auto Lease Trust 2020-B,2020-11-30,2,32,457541.60000000003,672935.9299999999,5282.5
Nissan Auto Lease Trust 2020-B,2020-11-30,3,33,408143.05,621003.69,0.0
Nissan Auto Lease Trust 2020-B,2020-12-31,1,267,3871688.8499999996,4953346.109999999,0.0
Nissan Auto Lease Trust 2020-B,2020-12-31,2,9,114701.4,181395.28999999998,749.75
Nissan Auto Lease Trust 2020-B,2020-12-31,3,4,51301.0,70287.45999999999,0.0
Nissan Auto Lease Trust 2020-B,2020-12-31,98,1,12243.0,0.0,0.0
Nissan Auto Lease Trust 2020-B,2021-01-31,1,247,3586474.0,4577367.039999999,0.0
Nissan Auto Lease Trust 2020-B,2021-01-31,2,136,1895471.8,2686288.5599999996,5583.25
Nissan Auto Lease Trust 2020-B,2021-01-31,3,53,650752.3499999999,939585.5,0.0
Nissan Auto Lease Trust 2020-B,2021-01-31,98,5,65929.45,82209.73999999999,0.0
Nissan Auto Lease Trust 2020-B,2021-02-28,1,298,3974755.8499999996,4985494.369999999,0.0
Nissan Auto Lease Trust 2020-B,2021-02-28,2,91,1215891.7,1864015.0800000003,2974.3599999999997
Nissan Auto Lease Trust 2020-B,2021-02-28,3,41,526440.6,808530.75,0.0
Nissan Auto Lease Trust 2020-B,2021-02-28,98,7,99110.09999999999,110071.01999999999,0.0
Nissan Auto Lease Trust 2020-B,2021-03-31,1,459,6363879.05,8397175.08,0.0
Nissan Auto Lease Trust 2020-B,2021-03-31,2,137,1947875.4,3088589.29,14403.199999999999
Nissan Auto Lease Trust 2020-B,2021-03-31,3,45,564864.7,937287.01,0.0
Nissan Auto Lease Trust 2020-B,2021-03-31,98,6,89511.7,148691.15,0.0
Nissan Auto Lease Trust 2020-B,2021-04-30,1,742,10142586.4,14278719.57,0.0
Nissan Auto Lease Trust 2020-B,2021-04-30,2,107,1355108.8499999999,2332675.2199999997,5088.76
Nissan Auto Lease Trust 2020-B,2021-04-30,3,27,353020.35,635181.31,0.0
Nissan Auto Lease Trust 2020-B,2021-04-30,98,9,91136.95,129564.73999999999,0.0
Nissan Auto Lease Trust 2020-B,2021-05-31,1,1179,16165674.299999999,23591024.759999998,0.0
Nissan Auto Lease Trust 2020-B,2021-05-31,2,88,1232225.85,2147405.4400000004,8456.46
Nissan Auto Lease Trust 2020-B,2021-05-31,3,20,263688.0,535941.21,0.0
Nissan Auto Lease Trust 2020-B,2021-05-31,98,1,17250.0,0.0,0.0
Nissan Auto Lease Trust 2020-B,2021-06-30,1,1420,20176516.6,28931291.259999998,0.0
Nissan Auto Lease Trust 2020-B,2021-06-30,2,78,1146565.3,2020194.65,4120.67
Nissan Auto Lease Trust 2020-B,2021-06-30,3,18,224810.9,423833.39,0.0
Nissan Auto Lease Trust 2020-B,2021-06-30,98,4,69940.85,108413.70999999999,0.0
Nissan Auto Lease Trust 2020-B,2021-07-31,1,1395,19433413.4,26977570.89,0.0
Nissan Auto Lease Trust 2020-B,2021-07-31,2,81,1226615.75,2088328.17,5591.66
Nissan Auto Lease Trust 2020-B,2021-07-31,3,11,156163.40000000002,279605.1,0.0
Nissan Auto Lease Trust 2020-B,2021-07-31,98,2,27207.199999999997,41855.38,0.0
Nissan Auto Lease Trust 2020-B,2021-08-31,1,1496,20959252.0,28356048.800000004,0.0
Nissan Auto Lease Trust 2020-B,2021-08-31,2,84,1348736.7499999998,2319928.22,5689.14
Nissan Auto Lease Trust 2020-B,2021-08-31,3,13,155136.1,288335.0,0.0
Nissan Auto Lease Trust 2020-B,2021-08-31,98,3,32728.1,57065.06,0.0
Nissan Auto Lease Trust 2020-B,2021-09-30,1,1976,27986792.6,36952331.84,0.0
Nissan Auto Lease Trust 2020-B,2021-09-30,2,73,1189918.8000000003,2004802.27,2368.3599999999997
Nissan Auto Lease Trust 2020-B,2021-09-30,3,9,131832.95,256086.0,0.0
Nissan Auto Lease Trust 2020-B,2021-09-30,98,5,47104.45,38297.229999999996,0.0
Nissan Auto Lease Trust 2020-B,2021-10-31,1,2577,37249755.35,47579713.87,0.0
Nissan Auto Lease Trust 2020-B,2021-10-31,2,62,1070102.9,1827235.88,4844.84
Nissan Auto Lease Trust 2020-B,2021-10-31,3,9,122505.65,199927.0,0.0
Nissan Auto Lease Trust 2020-B,2021-10-31,98,4,59275.15,76174.12,0.0
Nissan Auto Lease Trust 2020-B,2021-11-30,1,2505,35859798.15,46002336.98,0.0
Nissan Auto Lease Trust 2020-B,2021-11-30,2,42,692999.5000000001,1144880.85,1492.8400000000001
Nissan Auto Lease Trust 2020-B,2021-11-30,3,15,185173.69999999998,395254.0,0.0
Nissan Auto Lease Trust 2020-B,2021-11-30,98,2,15181.6,0.0,0.0
Nissan Auto Lease Trust 2020-B,2021-12-31,1,3130,45869382.35,58711720.61,0.0
Nissan Auto Lease Trust 2020-B,2021-12-31,2,34,516593.30000000005,775053.25,0.0
Nissan Auto Lease Trust 2020-B,2021-12-31,3,1,18129.6,29400.0,0.0
Nissan Auto Lease Trust 2020-B,2021-12-31,98,1,12604.0,0.0,0.0
Nissan Auto Lease Trust 2020-B,2022-01-31,1,2788,40745218.379999995,50540159.59,0.0
Nissan Auto Lease Trust 2020-B,2022-01-31,2,71,1208407.3999999997,1878582.52,5923.969999999999
Nissan Auto Lease Trust 2020-B,2022-01-31,3,22,305581.3,532514.2,0.0
Nissan Auto Lease Trust 2020-B,2022-01-31,98,19,271582.8,305273.22000000003,0.0
Nissan Auto Lease Trust 2020-B,2022-02-28,1,2421,35406907.75,43335849.12,0.0
Nissan Auto Lease Trust 2020-B,2022-02-28,2,61,1003539.6500000001,1439193.49,7.16
Nissan Auto Lease Trust 2020-B,2022-02-28,3,11,182490.6,303218.35,0.0
Nissan Auto Lease Trust 2020-B,2022-02-28,98,13,166757.6,175283.23,0.0
Nissan Auto Lease Trust 2020-B,2022-03-31,1,3183,47227109.900000006,57669992.010000005,0.0
Nissan Auto Lease Trust 2020-B,2022-03-31,2,80,1262014.8,1900550.3399999999,2708.37
Nissan Auto Lease Trust 2020-B,2022-03-31,3,14,170134.95,292994.0,0.0
Nissan Auto Lease Trust 2020-B,2022-03-31,98,11,143558.15,65340.56,0.0
Nissan Auto Lease Trust 2020-B,2022-04-30,1,2941,43156080.25,52592072.97,0.0
Nissan Auto Lease Trust 2020-B,2022-04-30,2,50,885125.3,1334030.3900000001,170.55
Nissan Auto Lease Trust 2020-B,2022-04-30,3,5,68318.5,113637.15,0.0
Nissan Auto Lease Trust 2020-B,2022-04-30,98,5,84434.8,104383.11,0.0
Nissan Auto Lease Trust 2020-B,2022-05-31,1,2705,38917180.949999996,47951155.36,0.0
Nissan Auto Lease Trust 2020-B,2022-05-31,2,43,735226.1000000001,1148313.6199999999,688.25
Nissan Auto Lease Trust 2020-B,2022-05-31,3,3,34377.2,71600.0,0.0
Nissan Auto Lease Trust 2020-B,2022-05-31,98,5,61848.9,55587.55,0.0
Nissan Auto Lease Trust 2020-B,2022-06-30,1,2738,38772374.25,48107755.3,0.0
Nissan Auto Lease Trust 2020-B,2022-06-30,2,28,515566.30000000005,699828.96,0.0
Nissan Auto Lease Trust 2020-B,2022-06-30,3,7,76938.55,111527.6,0.0
Nissan Auto Lease Trust 2020-B,2022-06-30,98,6,88304.75,77552.29000000001,0.0
Nissan Auto Lease Trust 2020-B,2022-07-31,1,2974,41979957.0,52087860.58,0.0
Nissan Auto Lease Trust 2020-B,2022-07-31,2,49,891748.85,1149366.06,606.61
Nissan Auto Lease Trust 2020-B,2022-07-31,3,5,64669.299999999996,121034.6,0.0
Nissan Auto Lease Trust 2020-B,2022-07-31,98,4,49503.45,31508.39,0.0
Nissan Auto Lease Trust 2020-B,2022-08-31,1,3229,46835243.4,57363290.47,0.0
Nissan Auto Lease Trust 2020-B,2022-08-31,2,79,1564082.8499999999,1939103.46,11966.08
Nissan Auto Lease Trust 2020-B,2022-08-31,3,7,106068.95,162740.0,0.0
Nissan Auto Lease Trust 2020-B,2022-08-31,98,4,61578.4,35208.42,0.0
Nissan Auto Lease Trust 2020-B,2022-09-30,1,3031,42897986.9,53466070.27,0.0
Nissan Auto Lease Trust 2020-B,2022-09-30,2,121,2330112.7500000005,2931677.04,6269.32
Nissan Auto Lease Trust 2020-B,2022-09-30,3,7,66550.0,116673.0,0.0
Nissan Auto Lease Trust 2020-B,2022-09-30,98,6,88198.70000000001,23576.230000000003,0.0
Nissan Auto Lease Trust 2020-B,2022-10-31,1,2310,32444338.49,40000159.77,0.0
Nissan Auto Lease Trust 2020-B,2022-10-31,2,114,2318336.9499999997,2859691.56,35.68
Nissan Auto Lease Trust 2020-B,2022-10-31,3,9,104504.74999999999,147218.0,0.0
Nissan Auto Lease Trust 2020-B,2022-10-31,98,3,35905.0,27440.03,0.0
Nissan Auto Lease Trust 2020-B,2022-11-30,1,2204,29856879.9,37752641.870000005,0.0
Nissan Auto Lease Trust 2020-B,2022-11-30,2,111,2141792.1000000006,2512444.17,4206.0199999999995
Nissan Auto Lease Trust 2020-B,2022-11-30,3,5,81327.0,96724.0,0.0
Nissan Auto Lease Trust 2020-B,2022-11-30,98,5,84747.85,1517.16,0.0
Nissan Auto Lease Trust 2020-B,2022-12-31,1,2338,30936435.200000003,38828797.25,0.0
Nissan Auto Lease Trust 2020-B,2022-12-31,2,38,747262.7,859453.3,163.95000000000002
Nissan Auto Lease Trust 2020-B,2022-12-31,98,4,37343.950000000004,0.0,0.0
Nissan Auto Lease Trust 2020-B,2023-01-31,1,2691,35845098.05,44128010.33,0.0
Nissan Auto Lease Trust 2020-B,2023-01-31,2,240,4447451.55,5412256.359999999,2983.8099999999995
Nissan Auto Lease Trust 2020-B,2023-01-31,3,7,98403.55,139286.0,0.0
Nissan Auto Lease Trust 2020-B,2023-01-31,98,19,311777.10000000003,171470.22000000003,0.0
Nissan Auto Lease Trust 2020-B,2023-02-28,1,2750,39164866.0,46741113.06,0.0
Nissan Auto Lease Trust 2020-B,2023-02-28,2,136,2519053.35,3013405.94,2952.44
Nissan Auto Lease Trust 2020-B,2023-02-28,3,2,25548.2,38536.0,0.0
Nissan Auto Lease Trust 2020-B,2023-02-28,98,12,182935.1,50579.94,0.0
Nissan Auto Lease Trust 2020-B,2023-03-31,1,3124,46548726.55,54422461.47,0.0
Nissan Auto Lease Trust 2020-B,2023-03-31,2,103,1858770.7,1447377.27,8100.2699999999995
Nissan Auto Lease Trust 2020-B,2023-03-31,3,5,68188.5,15646.0,0.0
Nissan Auto Lease Trust 2020-B,2023-03-31,98,8,105427.4,41278.770000000004,0.0
Nissan Auto Lease Trust 2021-A,2021-10-31,1,407,6749129.11,8767476.36,0.0
Nissan Auto Lease Trust 2021-A,2021-10-31,2,4,81378.45,137160.19,0.0
Nissan Auto Lease Trust 2021-A,2021-10-31,3,4,74141.5,154491.15,0.0
Nissan Auto Lease Trust 2021-A,2021-11-30,1,433,7272689.85,10281345.15,0.0
Nissan Auto Lease Trust 2021-A,2021-11-30,2,2,41684.0,76061.0,0.0
Nissan Auto Lease Trust 2021-A,2021-11-30,3,4,64934.0,145850.0,0.0
Nissan Auto Lease Trust 2021-A,2021-12-31,1,542,8796341.549999999,12675342.31,0.0
Nissan Auto Lease Trust 2021-A,2021-12-31,2,1,17136.0,36405.0,0.0
Nissan Auto Lease Trust 2021-A,2021-12-31,3,2,21540.0,60300.0,0.0
Nissan Auto Lease Trust 2021-A,2022-01-31,1,533,8776377.85,12496929.59,0.0
Nissan Auto Lease Trust 2021-A,2022-01-31,2,19,277787.75,523965.36,0.0
Nissan Auto Lease Trust 2021-A,2022-01-31,3,10,166535.2,295123.31,0.0
Nissan Auto Lease Trust 2021-A,2022-01-31,98,4,63486.4,13424.41,0.0
Nissan Auto Lease Trust 2021-A,2022-02-28,1,551,8946718.1,12304659.72,0.0
Nissan Auto Lease Trust 2021-A,2022-02-28,2,15,234614.45,418381.57,0.0
Nissan Auto Lease Trust 2021-A,2022-02-28,3,20,302788.44999999995,503951.83999999997,0.0
Nissan Auto Lease Trust 2021-A,2022-02-28,98,5,65701.0,108020.92,0.0
Nissan Auto Lease Trust 2021-A,2022-03-31,1,634,10178514.0,13987653.399999999,0.0
Nissan Auto Lease Trust 2021-A,2022-03-31,2,20,340528.95,616430.0,1090.05
Nissan Auto Lease Trust 2021-A,2022-03-31,3,10,120487.59999999999,227324.0,0.0
Nissan Auto Lease Trust 2021-A,2022-03-31,98,5,63905.7,110006.25,0.0
Nissan Auto Lease Trust 2021-A,2022-04-30,1,600,9611070.850000001,12972499.14,0.0
Nissan Auto Lease Trust 2021-A,2022-04-30,2,18,317866.45,531067.0,0.0
Nissan Auto Lease Trust 2021-A,2022-04-30,3,6,96093.79999999999,157454.0,0.0
Nissan Auto Lease Trust 2021-A,2022-04-30,98,4,61996.8,86331.44,0.0
Nissan Auto Lease Trust 2021-A,2022-05-31,1,594,9652141.95,13141049.11,0.0
Nissan Auto Lease Trust 2021-A,2022-05-31,2,16,273630.9,440037.72,0.0
Nissan Auto Lease Trust 2021-A,2022-05-31,3,9,128234.1,232193.0,0.0
Nissan Auto Lease Trust 2021-A,2022-05-31,98,5,54822.0,43224.17999999999,0.0
Nissan Auto Lease Trust 2021-A,2022-06-30,1,652,10620129.95,13912304.67,0.0
Nissan Auto Lease Trust 2021-A,2022-06-30,2,6,105580.8,175956.55,286.05
Nissan Auto Lease Trust 2021-A,2022-06-30,3,11,180380.94999999998,263881.0,0.0
Nissan Auto Lease Trust 2021-A,2022-06-30,98,4,62481.75,27696.0,0.0
Nissan Auto Lease Trust 2021-A,2022-07-31,1,728,11933947.7,15910906.53,0.0
Nissan Auto Lease Trust 2021-A,2022-07-31,2,12,219162.35,320727.06,0.0
Nissan Auto Lease Trust 2021-A,2022-07-31,3,6,76727.05,145200.0,0.0
Nissan Auto Lease Trust 2021-A,2022-07-31,98,3,33576.200000000004,48243.33,0.0
Nissan Auto Lease Trust 2021-A,2022-08-31,1,829,14022993.6,17531589.580000002,0.0
Nissan Auto Lease Trust 2021-A,2022-08-31,2,17,304905.44999999995,447678.53,1050.5
Nissan Auto Lease Trust 2021-A,2022-08-31,3,8,102616.1,183610.0,0.0
Nissan Auto Lease Trust 2021-A,2022-08-31,98,5,76584.15,17967.94,0.0
Nissan Auto Lease Trust 2021-A,2022-09-30,1,1250,20333532.1,24792773.16,0.0
Nissan Auto Lease Trust 2021-A,2022-09-30,2,32,584836.65,827022.5700000001,705.5899999999999
Nissan Auto Lease Trust 2021-A,2022-09-30,3,8,103561.0,157467.0,0.0
Nissan Auto Lease Trust 2021-A,2022-09-30,98,4,63859.95,40412.66,0.0
Nissan Auto Lease Trust 2021-A,2022-10-31,1,1531,25432205.400000002,29798064.459999997,0.0
Nissan Auto Lease Trust 2021-A,2022-10-31,2,71,1447086.8499999996,1941773.14,0.0
Nissan Auto Lease Trust 2021-A,2022-10-31,3,10,145192.45,245622.05,0.0
Nissan Auto Lease Trust 2021-A,2022-10-31,98,3,44148.6,10808.15,0.0
Nissan Auto Lease Trust 2021-A,2022-11-30,1,1965,32718142.47,37733981.809999995,0.0
Nissan Auto Lease Trust 2021-A,2022-11-30,2,113,2403801.7499999995,2899969.2199999997,1418.06
Nissan Auto Lease Trust 2021-A,2022-11-30,3,10,144522.85,192027.0,0.0
Nissan Auto Lease Trust 2021-A,2022-11-30,98,3,34396.35,39517.0,0.0
Nissan Auto Lease Trust 2021-A,2022-12-31,1,2015,33855721.75,38889855.62,0.0
Nissan Auto Lease Trust 2021-A,2022-12-31,2,56,1107761.8499999999,1366341.4100000001,1252.95
Nissan Auto Lease Trust 2021-A,2022-12-31,3,2,25555.6,34987.43,0.0
Nissan Auto Lease Trust 2021-A,2022-12-31,98,4,65483.05,0.0,0.0
Nissan Auto Lease Trust 2021-A,2023-01-31,1,1879,30647757.5,34948947.71,0.0
Nissan Auto Lease Trust 2021-A,2023-01-31,2,324,6606030.7,8222561.290000001,9565.339999999998
Nissan Auto Lease Trust 2021-A,2023-01-31,3,22,336469.1,508010.0,0.0
Nissan Auto Lease Trust 2021-A,2023-01-31,98,13,176296.84999999998,165739.2,0.0
Nissan Auto Lease Trust 2021-A,2023-02-28,1,1787,29754739.45,34302736.089999996,0.0
Nissan Auto Lease Trust 2021-A,2023-02-28,2,170,3559700.9,4632061.2,7049.8
Nissan Auto Lease Trust 2021-A,2023-02-28,3,7,125543.65000000001,164790.0,0.0
Nissan Auto Lease Trust 2021-A,2023-02-28,98,10,192931.59999999998,134720.59,0.0
Nissan Auto Lease Trust 2021-A,2023-03-31,1,2458,41470743.0,48269863.980000004,0.0
Nissan Auto Lease Trust 2021-A,2023-03-31,2,150,3359922.6500000004,4257030.859999999,9888.96
